title,soldprice,link
Apple iPhone 11 Pro Max A2161 ATT T-Mobile Verizon Factory Unlocked - VERY GOOD,"IDR9,414,285.71 to IDR10,128,571.43",https://www.ebay.com/itm/255107476973?epid=11037566785&_trkparms=ispr%3D1&hash=item3b65972ded:g:J9YAAOSwHkhh1hIr&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSg3Ye8yTWgOW7pmE1t838dj5VZn5Gf1K%252BIfSBa%252BxMHI6YI3SAKNAWPiXK44X6%252F07GjyBuJdRLfC%252FOWIXr5j%252FTerafnwCzPJkZNc2wTsGOws%252BK1%252FJ8EYVo7mLRBin5u5CvIY9iAfFXqem3jnTY2GTWxt42qShUjjLv258ZgAGwfZ1vyXReXh2B6bhk8%252FUxXBj5yELUda4FHtfM9A0bvER7YT2B%252BVmqC7M1HBFKF9P0WWCfWtUP05mtQc2nODNA6uFU20nwoCbwUF0I5xdzvTDKpSvNKN1op8iCDcneZPac0TknI%252BPc4bdiOAHJXruSvJEChIcfjNgGXvGVXBYWBpoSW1w0Kv%252Fzq4TSXQLMBUtQAFEpGkhr%252FW0C42uWAKqgFraaIopjVZyTGr%252BVGwQRaaIUiJ3CZNb4aHX%252F3AZEkxsMEagSlnhjYJg%252BWUodBJ0tLOrfvG7TZFKfr0Z3oCdJ%252Fo3AxYWwZt4%252F%252FrU5IAzOaK53t4liul4hIYSWvCXSQxFM5WMmQ2FXZQuH1QYIRG71clEa4bCs8P12itm8T5PyGAyk6sApW2I7a5WJ%252Fk8n6eciQM6JKjPJQQgZ0QwwDAE7r3MqwY42ssx2Xx7Wa4KNgzKGP760ZnsGQcjcGn0yfM0zJwLGmhEVTVsmA1NO0e%252Bflx9vHASzXF%252B12VKCCBVNh9YFV5DyTcBNRpY1dqExjibbmN%252Fzke5v7msfEBgdNOi5gJzj%252FVaeDLTm86hSJmPpzipEu%252BpQfDKFn9nfzErg%252B3%252BgORT4ETVqgtCKmIH4OIrKqdzELhlAw2AWgFDb%252Bvhzb8FPiLLIe5vHGpcrDJZmxG%252FwO3g6%7Cclp%3A2334524%7Ctkp%3ABFBMmP6Ymt1f
Apple iPhone 11 - 64GB - Factory Unlocked - Excellent Condition,"IDR5,714,142.86",https://www.ebay.com/itm/124894924869?epid=6034218704&_trkparms=ispr%3D1&hash=item1d14515045:g:N0MAAOSw9JVhO7M9&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3GnuMwvh6p2nbSlu0B76BJhP5DAPRkvf1O%252BMgZv1r%252BrSPrvk46CRksMgKD0wRFgeuWKNi3dvU23J6%252BFBrmQ5u42X%252FFxHe%252FemRa0e32TlRTjmxDrcXTukqnmR8BhIgH0tc6t9EFoq0rtLYCagEJ%252BTKvI5oDVIuf%252BhR0jRkapXNsdzVHo6gB%252BkmFGt3Gesp9zkQ9GrVqajTbP4QEqAdE0%252FfoOZU9oRKU9VEFqRwmtpDwP5Sr4EsOOVfs4B4ez0MYVo%252FbF2gCwUvSWmpG6NuCaxeGe%252BNImtQzE2WndENrfk5mAO24G9ti6CzyGeWV5MYxspAYVuQt6%252BJ%252F1zx68u4hQB7m0KR01wbrbySFtPFi6vQthQ2mz34taExja%252FDU9LWRBZTsMy%252FucLILrvkfJEfVUIGXTyP2ZWx9coPqus21JZOxHBnDzsjfsaemNYN0EFj%252FmY%252FI9j5D0GzxYbrkDJ8eKGznSom25qu6bwS0PGC4RgG%252BUgaI%252BjPVAbIdF%252B0BV1N%252BZWZYcw2meffGJkBgMSfv3lpQx21sYIXxkLyjwPj2AvxjifExMCUR2da3Wvoa5XVO2Pa600XF2N02Go0MZvlIDvzt15Yx6YMApEbP%252B8OGaX6cqxnHaCsHq8z8rIfOuu%252B9Nj%252FQTnwcmdjfwh49TOEVk60abkyFMyprtYdWSPpx7s%252Fwsd4nVYIRF3I7qaTgF3rI5ibPXUsd2rOvYorstQhl0U7XlgSsVG%252BDlw4%252BxkLJd1JWYDjbhVpqJRAr60qSHF2D%252BQUN9NIDT8DfyHOpsjv4rVx04tWxmxgeIp0prYGH4OlEQYjA%7Cclp%3A2334524%7Ctkp%3ABFBMmv6Ymt1f
Apple iPhone X - 64GB - Factory Unlocked - Excellent Condition,"IDR3,999,857.14",https://www.ebay.com/itm/124893317985?epid=241957274&_trkparms=ispr%3D1&hash=item1d1438cb61:g:H08AAOSwBmRhOoY0&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3GnuaWkEpw8EyNMdoY82UwtNzQLAfnnltOrrmwR2rB56IN7%252BH%252BQcML1xs2BUlzLbpokqew43kyuVbrwBKfuRCXTKicDngJFA7RhCdurUVSe1CoT9vF2GT7zdNkAuTEMOHXU2acgj49GMK6VxiW6CUNznO%252Bw0FQJrSmKFRqpHc5AAQlW0KczpLrIeARnq8ESkvbOs0da0G%252FCHnFgviBnwJ73%252FVJ8WGECCF%252BbOO%252FuQWduqlwye3pTYN2fxQEgGa1yORbHXzNUjqxbT8u8nMqz0dsslK43rYJjifRYk%252FyXpRDRZmY82EKoCPisN9YmDPLNjyzUDuBc%252FjzNZr3Pe8gqbaNhS28dDUj9LpBqoloW2qEtrx%252Fcxl9SZCiNi5vTwnEOeodXAKLN4SIl%252F%252BCcWEczGwmTZfUxZAQ%252FpdDJytnYDvSukI0fPcdRUokh5A0YBhJUeqRYwyLZFiyE79WVxKqrwJtc2z90PE0sMea3JGpVkY2y8LR10UAEJB0Z8mVpx6sulBWsc%252Bq%252Bl0yYhWvEadhnQPffvOzqOIzZXirnrzXafXZEZcKdxYG5%252FZkIXiiUete1i2xmafbQyoOovsJbSl39WxGD0ctwZhDfY2I2UqeCyncCrihEhiG6dpoLO2US0om3qL6UoQcH3is7XEMT1cBYPoR%252BDhJ5G0844MexlGm1KUWxZQqsIEnxjGzY64dLIKvie5tnFdfF%252BHm6GgFpunU32lvbqb%252FaMs9t3lbUZBrd%252BDQaiZWziL42Ani49mUZ672qb8bTD02ljgjfDJfx81UYE5S3qlyjFdqE%252FYADQVd7wyA14mk%7Cclp%3A2334524%7Ctkp%3ABFBMmv6Ymt1f
Apple iPhone SE 32GB Silver White Unlocked 4G LTE UK Seller - Grade A+ Pristine,"IDR1,748,553.13",https://www.ebay.com/itm/353781283671?epid=20033655842&hash=item525f01fb57:g:CWEAAOSwUU9hnTMO
Apple iPhone X - 256GB - Factory Unlocked - Very Good Condition,"IDR4,357,000.00",https://www.ebay.com/itm/124893349756?epid=21043065579&_trkparms=ispr%3D1&hash=item1d1439477c:g:H08AAOSwBmRhOoY0&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3GnmxlWPmfeQOve7CL2L3pGLAbKc3JPeBbxJooJn9flZZ5YCt%252BM93EpYwrTCYwcY6xiRjomdVxFh%252FOZpCRvRblLthdn9CYGxnpw8VIL0n4gqfk55XwP%252BJN71NLPQGB2doTTOzVIl1R1lKKQSBg29p3NEgxhuFfMuWMvOAfoXBBiim%252BhijZpK7VuPw8sV677CtUmQqXjwThkQJUjTWwJAgxcZ1wDaIqr0ueUFBIPI0LHWOUdFuuxhxtoWwQUMJXV1j5zbmSZF3ZTSKlNweLjecZVfL%252BF7HWymHeo1%252B%252BhoFjV5b6tQYZbrplUbtcm7KtLyEoOwmUThAj2tKjdOM5mwjUw1vp5w6t2TliB5v1yKmcFHIDblRgJZt%252FpcJDbHBamiaVuaIYE1UtPWnYkO5uvJKvCy%252FF4Vq0gIYFRja8EyNca4X0S51z8HgHATaLdDzDV5g2ycUV2crtQfGKosZQBDdcarF6c0RkpANgFCqN6HPCQO%252BGohqDXzFA9JhqOX9hI6mcEr5fNQxFL%252BVA16R5cQjzX2vOQXBT4wU56amX3ecwVjiEjGVLJT6O1vXGy4ftALyfn%252FqmjcL6moDjkDtGxR8deUFyBhYTdSPGfucSFOg0K65mxDyvoNDo3L6c8FfCgXaI1xspxnpXdTf5AXiuZbkLsuuq1C1vf6QzadwVMgepRN80DH8VE4heCn582FMFyidjcGPMbV17yBm7KM7XFSCj516pkR%252FeLYiQ7WaT89fuhudVQfdk1qa%252Byx4W0DZE1I%252FyjznCabqV9cRrPjphH4iZCbnF3o6NWZfxu8sQUDQ5GlHE%7Cclp%3A2334524%7Ctkp%3ABFBMmv6Ymt1f
"Case For iPhone 11 12 13 PRO MAX Mini X, XR XS Shockproof Protective 360 Cover","IDR116,518.34",https://www.ebay.com/itm/255355443105?_trkparms=ispr%3D1&hash=item3b745ed7a1:g:yrsAAOSwRFZh8w9U&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSg3Ye8yTWgOW7pmE1t838dnTvnjFaz7AZEb3ZdfhYT5Pa2AbZd8PFjNSJ8JRXM%252Fe%252BfCKwd8K08Y1M3LlVQt%252Ft5T8QvTB4dpQhOQH8sM7o99uCOV%252BRKeMZq%252BHXz0zOeNXPQCGw%252BLh8CjCqWb46bzIKNv46NuvaoDoPuvDGjK9QTne8nsTVyqs5%252F0mox2yKCh1F8HfAKIldxQ5tfv8756T8HMVpdOHXp5blzqMDh2CMMx6b516L0vpJ0Qlx5AAoPvFQDLNzpVhvOGklPxurpHDyE7pbicbP1NWg80OupoEeLdRQrLTNzitCUE21to0uDJ7r%252FiV%252FBhayetR4ar5DUjG1OftIW1F40iVDoH5ORG85hdiuYUkPFUt0LLa4kE3116rB%252FlgMmapmwH8OYfp0ElkiAGqSaBUQSskI1nOPLZ8zfOpBULt0r9GxzqUJFM9v8ij7UZouutPp2YpwT1RbQrv5RCrIOW69IDwSQVlnjA64%252BYuNqlJBP%252BrP8S8T8Y2J%252FCvxs%252BkIMSANDT8eREHXm7SeJmWDT8tqa6VBw8yg3m5T7N1G2dHbvIX8LHsMUU1PE%252FCLtEp8t7who0mzpw8ncACNjQ2VnH%252F3hxs2QkFgZniL6cwP7hxP4AZJnSRSHIrjYJIOitbWsxsvhF7BOWguDs9%252FlawZuj0YHjL7q8FBFLLLkBsh0rKDYFNK%252FY%252FaD2GJXIuLBIUGk9PLvukYhtID6oOCCVYINxGdmDCcj%252F%252FFa%252FRVcjXKM3s1J5pJwO7A3FIYb3ePysLPV07yUGesM5xALXeMckzM%252BSs1OyA7NBGLXFaX2DyLfMeunynkhlnA0UtgUlap%7Cclp%3A2334524%7Ctkp%3ABFBMmv6Ymt1f
Apple iPhone 11 Pro - 64GB - Factory Unlocked - Excellent Condition,"IDR7,142,714.29",https://www.ebay.com/itm/114982579699?epid=9037957801&_trkparms=ispr%3D1&hash=item1ac57eedf3:g:Uk0AAOSwhi9hO8iy&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLrinIE1aKQz8HOAonxD%252B887%252BCSxQzjeCf8UfL28h%252BY1VXRnaxlwP%252BkscVy364NahGbgBz5E2EqXwvkSuz5R6%252BOEsXNE3qPdxqDnmfHWPifhPVOcKCTQsjTkCL3rMM6vfHah1Uo3hegSUZkMHPifGXfuI6TCa4XJIHC5ZqOfpMCFqJlNmxrZZsRE0r7rnQMwCFZJSbkAYqAQ%252FQ%252Bo634h1%252BAi5I00FLN39IlMwH28IeA71wXxs9AEGPWLs39y3gIFNS6CBLZoYbITbrnf8BTmWrkvSfnBeq1YKJwaoK3ok%252B90MUl%252BVxH0hKvASi1N2lcTa7cUJa3YZQvbYCsrfKOXP%252F9wzCZFHPgucEcDFmRUX6f1X16QWIG4JQxarfEqT7FqRcux1jjP%252B3IBcBO8WQxCAWE4BItLgDCYr7CtwzyB2XdhVKLq7pSFrOb42%252F0Ecvg8VUp%252BSUN%252BCzrTetC2SCsWGoLqMQZ%252Bc6Q8q2mr0kWBvUeFTqd4%252F6Lw0A6HwL3KoJ6TJ8PsgZ92JxH0voMLVyArsXGmUUwa%252BMYf4RIHh2r16hJx1FDJQzQ8q1OyxVZNWSwjNJcLXIWwzJs3Jm7EZ5dHVNPJX%252FyS750G%252Fr59m86QgJfj9LHrztO5ZGfVEOq1WmeWbbspZVYikxb6jMXuU1NfUaYOEOBo5F%252FMn%252ByoludrHVauif6quHlvKZTk%252BNzQT2m0nGoaX9tNwMKNL2lxN0PRgvJZQLa%252B7OE03Cang5AinmHAcs3WdBuJ9j0%252Befu91LfJhQy0q5yWNkAH2bAEu9WxP7b%252BYVlmff204fmXaUrPozvy3%7Cclp%3A2334524%7Ctkp%3ABFBMmv6Ymt1f
Apple iPhone 11 - 64GB - Factory Unlocked - Very Good Condition,"IDR5,357,000.00",https://www.ebay.com/itm/144195214173?epid=17035818063&_trkparms=ispr%3D1&hash=item2192b45b5d:g:N0MAAOSw9JVhO7M9&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS9d9gBrkNbRQtRn8MVXnYknzg5CAyW2U9EmVJK08vBSD%252FCo1JhXtb0RzsZWCVAB3gOWlBfT3azzIfNJAy7dMcbJlVZq4V3OZ59bYbJdFpKDpxM8HSA%252BIWfSvqe31ugsTMRPMW4rbCmlLrB%252FNKQg08BQSaRW11zgA7Kx%252B%252B7%252BQTlirjhRsKSTKF5OI6dnA5BMebCa%252FdY%252BORPO%252FvOK3O2BU2%252BBtsku2ceDcOsiTJYkxPua33rFHbkv6d0p%252BL9Ys%252BYr8MM8HYdNAYwwZaxtafLFb7gok5nNLzyVrRl%252B9UolXuxcpaT%252B0hLE5P%252Fw29yB0cMfjYU5fXZu5%252FTixw1dJ405p58V%252FZqRtlPLpvwlxScyCzuQbTvdeeOcZaJXkAuFYBabgqhW%252B4MCx1BlP1K72CynePBkD4zF%252BQTBg4P%252BmOpc3kRZLvfb2IKBBKIrqB4drvJnAHU5M89xqYwhwPaOER3zvhWzh09fs7atFT%252F7g0z4oB%252F9fLQ1GXjtAw5Fy%252FTH0BbkJYtAsv7QN6nnTybsa%252BgRgisvggcSXU2mlmaxydV0ofzt%252BDR6wKG1q5VYbIsg9e0Q7LV0dkMULdrR7mLVtDlKo%252BnUZq8bS8b%252BtKet%252BJSkgcuLWYg4G2tK3sEu89uMc9FUOTm9BVJePj1dD%252BU%252FnZheX%252Bsd2%252FKFX%252FSCoqInWeae5gc8%252Ba8gOE%252FKvWR1LNjGCAVntdJdeIc6qQTsV6n02TqYIF4%252FNF3LOZ4bPBO7rk86OpLPDoMgrcW0fbZM7SSGErmzTdNi%252FQVHhQ8Snru159D%252F8lOeohYtiXSMBNgFrBcwW4fqa3NZFis7Rgtaby8YL1yg8%252B%7Cclp%3A2334524%7Ctkp%3ABFBMmv6Ymt1f
Apple iPhone 11 - 128GB - Factory Unlocked - Good Condition,"IDR5,571,285.71",https://www.ebay.com/itm/144195250952?epid=5036501892&_trkparms=ispr%3D1&hash=item2192b4eb08:g:N0MAAOSw9JVhO7M9&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS9d9gBrkNbRQtRn8MVXnYkpHxCNt9CJIvoCD8hG3pkuIG3zrxAFSPLuKnolAqIw6OwG7GhsJpX4Aldd86Iciq79WSVmLB3wwBT7G1%252FbN8FVBRgCE%252FKwcDjTXMlX%252Br8srRGPS4glprus9BEiOaoAsUpUga%252FMLWTAKTAyFH%252ByOKEAFcrpPq7ZNlMh%252BtirjiWlCVAZLqETEu89opOKKDoKcYjYHX2WnVJhsmH0VPf5gFFxE0Cmm8%252FUZAawcVcyfjqW2IIcApJDBa8BK%252FOIqS9THQ8YV4KbgDxph8Rj3ksUHb7u6j9gN8qy14uFxpNW8rX%252BjV8TCsWNfFnm93qMfEYH%252BZe4pydXMM66FaQQu0r4e0K6XzeO3u0ZQVOeibXG46GbFTIZtZhX1iniDhN%252BJI0Cmnn9wAQINUAjNcbI8s%252BxF0fopnclT4rot9liX%252FooCuQKk1m1ERlurqJZovqoVSG2aqeZeDnaUO%252Fntc9H5k%252FkanTjwwC1LHsPzfvF9d%252FHMPCUUQ6l5JbsJbcEErwoQBifQ0bGQ5rxIr38fnWKP70B8MAahovjUy5QL9QbkNWlLF48LM5tnytKdPdyNUhd2F%252FT0tjy7%252FYCYJxUB9yBer6CTQ5cjCSot3Fb9cnzQRd6o2V8wnO5nyjZhIGpuY6rwJGrUcDmdWjHGOvdTFdrAnzj3kq18zWHBqcIRSnZzGtEmTHtv1xA9hc9m3qAaMGclj1L8CS2B9dy%252BMGQZI9greAmzguaMchB%252Fw0aihMvGRfj%252Bx4NfX82OFzI%252F7o606ntbsqVOC%252BeBwO0g25zyS6PESzWXyYBnJzWNC6b3drdvsQxuC9dOK%7Cclp%3A2334524%7Ctkp%3ABFBMmv6Ymt1f
Apple iPhone 11 Pro Max - 64GB - Factory Unlocked - Excellent Condition,"IDR8,428,428.57",https://www.ebay.com/itm/114988279133?epid=25041284608&_trkparms=ispr%3D1&hash=item1ac5d5e55d:g:Uk0AAOSwhi9hO8iy&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLjlnpsA7XsVaUn8t%252FX5x8LgH3tfXh658C9%252FGwLOe7RUrIMp1nu5m46A4CQR7746UbGkFr79jKFeNjzSpt0EBFdATu1Aek5bLGSTD2Tb09qfdv4D96xtAL1TFaqI%252FFoBEsZrjXZCgBW5vtq84RGk7sEAz3UnOD6sr39YyEpzP7UTrcEPVH4W%252FYku2cIGtGyG9YVJbOr2kAwG%252B2P7zgGzooeII1eZP6vZk7juKrHIJC%252B9do4Y9cfOupy3aG04WTjjKpo08pbpo8ZcDW7AlR9Zi59Q3G7HC35f1%252F1UmFs2hFxrS0mdY1X0MDT%252Bai6etKDux2QQ41SHkbiJz3pvnOShuiynqRTHOB%252BY%252BAEJt1Jers2lKqLlMsrzujhLt23Y7gwA3YSg7dWwGscR1lb7LB11vtCRddrpJ%252By8LQvrTMSlO%252F6lzAiUi5rTgiFVsJ3bIQsyfM4QEr%252FiJJEk%252Fsh%252BRhTaS2zxe14Jlich4z3U87Gu4xrsib2XmuxUKd%252BtP2mYEALkd2Njl%252B%252FioYtwvAzzzWJtgFzBxOvAr6UlEhvo0%252BLYPlaqWNjYexUf5D5SvlxEGI3yjHCwTzt26ur1r85E%252BvdbB01usJvX3C7OXMDfZhg51MVFOVhoQ2js%252FArSd7rKBvwoMk8UJsQPX0hQGMLxWSUQlVkVuUq475FhUMj6FUOXgaSmCvTm%252FkZ1kROBlQNCTU9%252B1uv1DWnPinomPDx%252FCqFirdHrf45MOm9begxGLDbT1YO7CaiY%252FStf%252BzA20XoRQK%252BV0SlQP2%252FpjxbnPFcfECpQtOs1Z9W8TmVqG3YXA57UR88i1%7Cclp%3A2334524%7Ctkp%3ABFBMmv6Ymt1f
Apple iPhone 8 Plus - 64GB - Factory Unlocked - Very Good Condition,"IDR3,642,714.29",https://www.ebay.com/itm/114980264729?epid=25033738705&_trkparms=ispr%3D1&hash=item1ac55b9b19:g:XcwAAOSw7NthOlZh&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLjYNxtR%252FEc2nNo%252BT2F1wU2GX%252B3sLyiG%252BnfKaRkqDqYQsOsiZcvbjOQstFCNbwS%252FtTBlix8xeSMo2fRfOFEuOVhVNbuKvKpo0YICUwwgpT%252FwhzB60KoP%252BBv5O%252Ff1sEA%252BRaLUD4lU6FqDRnwUW46YrWeak4bCLO4s7%252FCHUR56cInD0vx9gn5s%252FbnGOrNo0SQTPhvOWL1i7xcONKThJia69AGtFjQUeyQ17LZvwby3DZfL2p9nqd07VCFqFNN7mp%252BoLQ%252BPP4FYtahUKnNsv%252BRxlaW8Jb3hR4ygT5kbBU%252B2qYOWqZE2aXycnIb76PXRGUEFGXNFJAJ6fpISTctk98CRGGVX0Lx7a6y8G1K0JlKJvaz4Mam7fiErdD%252FnLgatQ92IlGfV0kd1704BpkBvtDbKEDC7N2csXMsJ%252FDX7vgnO7QfefrHJhse3YU02mDubxYPnczA3lA1KZDBk2uIDKzFZOb7tAlfe5xVmjEXJbIRprTS5PhJAS1EKDiZPHW1uIufqNTGEo5tBSq4D8VcTTNA0MSwN89oyAI3NQp%252FTTjKfpcfTQj18C%252BKl3QP%252FnjVa9L6wHomIiOBWHxzW0zJeUVeVD8B932IJKf4lo%252BPKe8bh2P%252FKFz9aODL%252BMJioHkylZuFWyfNQTxKt6KjAOfz8QwqAEn4TIWwxjbhUqq%252FpmdKfnKIPq0fDsN%252BatnRarBNQE9FtDDgPSz54DaGf3oRxI2Fv0A0UNs1mrnXKBFyDUKJmEtN7PKP0FbpwdezsTO37h7rUIaE%252B0Y0qKRvE70Lng6b2xRkf6TF45upW0wXwV7f%252FeMB0x%7Cclp%3A2334524%7Ctkp%3ABFBMmv6Ymt1f
Apple iPhone XR - 64GB - Factory Unlocked - Excellent Condition,"IDR4,142,714.29",https://www.ebay.com/itm/124894847425?epid=10037511250&_trkparms=ispr%3D1&hash=item1d145021c1:g:I1QAAOSwdRVhO6Lu&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3Gnufn%252FifeTEIIW7kFpNTAq%252FoJ9JdMk4TmQyHRXCXHRZDTOVR7F76zCSOcZnsdJQ7jeJFHO3MwMJaHfi3CqEcAi7jh1oclQmu97gO0Ltz1ANRUiY4p%252FQuqCpzWgnwZ22U0cZVVEO4tBuk6rj5%252Buui1%252FQh7ebrxE4aJ7ZC0FrSITR7X3JYL9jiFBcJdZnvcPNWGlPTujtfcQ0fbLkBT51rjR0iHJsbs9QdZ33p5LGvYyZIr5bY8J0bmNDAJd%252FGHxK%252FILBM4Jlb7AlosgJ8%252FZN4nznTA5UVomSa4dHgXoOC9WSqUX08%252B4oFufNDzyyG5h0ae%252BOCCn8bHLnCeFo%252Bv4MB3HFLru35FFTi0mltpDNCcbFYxNVi8jXIDjV%252FDDsqoMxkgzfACaqPPA2TOc0Nk34i585MeP1jocqNStwRgvt8KyUwj8FuNCfRKOgXjwfRPYjzzYAm5YskoszQPZZNxaCQR71m2PIvRgzm3DC285SuP3NkynX6w%252BkI1059xLtqegr3i1YA%252FiUJqu0UnkLFwGaUiWsMMQEYGl2rh4%252BwDkMGwqQGR5ARzV9nwEyafXoO80iBD0x5sugiwIAW1RFpEw8GrRHDTWpDS5led4J%252Fk1R5cGIgdUCdsDv19T%252Bt3g9QL3tE%252BU1ivKPz4E2vEa6kzC07nYgFSxfdvGsDsm1l%252B01H00TQ5xKA9pDWowPsBmU5nKcGpIWvZKYMsMXYuRWcMDLrMorON58vQe2WJ41Zlyc1%252FbFGltlhHZrgDRsUq%252FUKfLXePvTPrQH2JJlEbxmDBtpiwjTdtqoa22tYXRIoKdNEaoIJF%7Cclp%3A2334524%7Ctkp%3ABFBMmv6Ymt1f
Apple iPhone 8 Plus Smartphone 64GB CDMA & GSM Unlocked - Good,"IDR3,428,285.71",https://www.ebay.com/itm/154587266174?epid=19045610417&_trkparms=ispr%3D1&hash=item23fe1e7c7e:g:RjQAAOSwdb5dsmzR&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0IxorqCGYjjQ70CTh9GbanrpETkSFRFz8bpz8Ujd8mqvYIAMGu33cg6QkzXJd0O0Y2SezYRdPs4KvmgVVp%252FoUeBlr23%252Fvz6pLj0sZgl5nvMiCFY4Cxv8ei38RdaUtuIQj7x0p1qyKdN1RdWVoZSEmE89Z8IBhk0wrFZuzejZMYrc7E0xE1RVeBt%252Byi8ItoS1EPfedHvxb8akjcxEEZ65G8x3v%252BaeFfUc8ljDkInNcbQYvHpNNYkl2A%252BuCqV7CHisil4gtj0nfpWwHZIK2imfzJhUFUNrKykLEdiqMqco7ZJMThcqBeAG%252F8Ukv4lwb%252F1sF1JPip17XkI6Ni41QC0uGQx%252FT%252FUaero2iubE1eFh%252B967gM%252BBm0jbwuIkTrR0bM0%252B6chqLXjkGr2tKEwYMYBwWq9CkwOxKCBLOHE3s9WdhIpaGCOWxJoUdHke0iEYf9DMBAZGC6WNRBwRnRQYKS34CuvuzZymRQejYjBdGMi0t0u9%252F8zT%252BXwjIM4YOs28y7pjwWQ3Nhw7SESVOP4DvqnAcgolEDc5j3JwVQ6bHQvs7fOxyHEmI8rQUT3DvYXNvdCG99VNdYki8231Aq%252BlCMR701lExV6a%252ByUKQd3xdWDbuLqglfRmlZjWjygLX5Ju5XytpLGdDCCOjhR48XdxbEtZhMxn7qXAm7V65baAy0yUPIX0Pk2hPsc1qKtwkHv03gIBfCsG3LZW4uxjF34gfYikRDbPd2syUrM9QtrfuLJqQI0SAsv0Fq%252FWsGPp1w3DUA2xurdgmgpLRHfZcjSW3b5n9I2ym7IoHBB6wN6UA4vcju%252FS%7Cclp%3A2334524%7Ctkp%3ABFBMmv6Ymt1f
Apple iPhone 7 - 32GB - Factory Unlocked - Very Good Condition,"IDR1,557,000.00",https://www.ebay.com/itm/114979920492?epid=11041362498&_trkparms=ispr%3D1&hash=item1ac5565a6c:g:jmcAAOSwfF9hOhsK&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLr%252FrZbZGc4NAYz4FNIEHI%252Fhm9mNNTqlvfT3J2n7NVZyQXfMw9nS2Ga2MS8Mr1%252B4xw0ZRlR7lYU1oRxt1mcHZwRmoNhV5rn1qTElRBzPShcYoFXpgFnpqf%252FVIR8Vjg32bvN8SoKInOaSgxWb2ma2RwvbeNKGeG0RArj2DXHGHEszRVKcx3sB8PfFnrgsLi6y%252FTFqYvgCPVSqE%252B8xLk7FyEYxiixYDtX6tcS9FRf2YILyKoqsaUd8VoQTXuSDFmWo0fsDJQwFblPEH78XZt%252B%252FGDdTmVrP3lIcuOsuIKR%252FMzPoWlWUA6fT5Zmmf2AN6sn0mpUEiNU9%252Fh3%252BjWsGhFSKuZ5pliP0aKkxGy%252FO13wrinIYBcq%252B9CDSovfasis%252F0KauKIzD6vieHIC2NrT0QmMoLuhFsCLOxGUuj5Tgo4wCNhgEk0df6E7rCCQSMXkvVNTb8SRXEIl1QZCRyv60LHbY90O4ZylY0PF2mGU79KD58khASrq8gdsFa8PlYLG6tEOOAVHupQCYDZnKglnN%252BqIW2rABr3Slu9jhXgIOMUxmDSpVgzDei1gp8FZSptVZjuysAPNOO%252Ffb0YgEImskLB03909bL%252BNOjxeLRDpsjsHJuFHuLTN%252ByIHS8vJclgRLKsdPct5nMzRSsqHCIAgOpbjcaHvfFSkW7LZeG%252BoIMpNvkXYs0WQ5lbA55Kw8uxMAsHBC%252FqOk5UDwZ1Flfq3Wzs7OH1ITzCfNOtrq8tG%252BY0y8QOoqTSYmUNE0nxyZCmyEJa4qoWvMUHTVPzzSkeQ33inpXXirZF8HXA%252F6xPq7sYUKoPKbd%7Cclp%3A2334524%7Ctkp%3ABFBMmv6Ymt1f
Apple iPhone XR 64 / 128 / 256GB Unlocked [ AU Seller ] Expr All colors - As New,"IDR5,220,257.14 to IDR5,737,114.29",https://www.ebay.com/itm/324780031100?hash=item4b9e65fc7c:g:YmgAAOSwu7RgSaHV
